,PROV_,DEPTO_,FRACC_,COD_2010,IN1,NAM
37467,46,014,04,460140414,46014,Capital
37468,46,014,04,460140405,46014,Capital
37469,46,014,05,460140507,46014,Capital
37470,46,014,04,460140408,46014,Capital
37471,46,014,05,460140509,46014,Capital
37472,46,014,05,460140513,46014,Capital
37473,46,014,04,460140406,46014,Capital
37474,46,014,10,460141004,46014,Capital
37475,46,014,05,460140512,46014,Capital
37476,46,014,04,460140416,46014,Capital
37477,46,014,05,460140510,46014,Capital
37478,46,014,05,460140511,46014,Capital
37479,46,014,04,460140409,46014,Capital
37480,46,014,07,460140702,46014,Capital
37481,46,014,07,460140703,46014,Capital
37482,46,014,04,460140407,46014,Capital
37483,46,014,04,460140418,46014,Capital
37484,46,014,05,460140517,46014,Capital
37485,46,014,05,460140514,46014,Capital
37486,46,014,05,460140515,46014,Capital
37487,46,014,04,460140417,46014,Capital
37488,46,014,11,460141101,46014,Capital
37489,46,014,07,460140705,46014,Capital
37490,46,014,05,460140516,46014,Capital
37491,46,014,04,460140411,46014,Capital
37492,46,014,07,460140704,46014,Capital
37493,46,014,04,460140412,46014,Capital
37494,46,014,04,460140410,46014,Capital
37495,46,014,06,460140601,46014,Capital
37496,46,014,11,460141102,46014,Capital
37497,46,014,10,460141003,46014,Capital
37498,46,014,10,460141002,46014,Capital
37499,46,014,07,460140709,46014,Capital
37500,46,014,03,460140302,46014,Capital
37501,46,014,01,460140110,46014,Capital
37502,46,014,10,460141001,46014,Capital
37503,46,014,05,460140518,46014,Capital
37504,46,014,03,460140301,46014,Capital
37505,46,014,06,460140603,46014,Capital
37506,46,014,06,460140604,46014,Capital
37507,46,014,11,460141104,46014,Capital
37508,46,014,07,460140718,46014,Capital
37509,46,014,07,460140708,46014,Capital
37510,46,014,11,460141103,46014,Capital
37511,46,014,06,460140602,46014,Capital
37512,46,014,07,460140707,46014,Capital
37513,46,014,01,460140105,46014,Capital
37514,46,014,07,460140706,46014,Capital
37515,46,014,05,460140519,46014,Capital
37516,46,014,06,460140606,46014,Capital
37517,46,014,06,460140605,46014,Capital
37518,46,014,01,460140107,46014,Capital
37519,46,014,11,460141107,46014,Capital
37520,46,014,07,460140710,46014,Capital
37521,46,014,10,460141005,46014,Capital
37522,46,014,11,460141105,46014,Capital
37523,46,014,10,460141006,46014,Capital
37524,46,014,07,460140711,46014,Capital
37525,46,014,10,460141007,46014,Capital
37526,46,014,06,460140608,46014,Capital
37527,46,014,10,460141008,46014,Capital
37528,46,014,07,460140713,46014,Capital
37529,46,014,08,460140801,46014,Capital
37530,46,014,11,460141106,46014,Capital
37531,46,014,07,460140712,46014,Capital
37532,46,014,10,460141009,46014,Capital
37533,46,014,07,460140715,46014,Capital
37534,46,014,07,460140716,46014,Capital
37535,46,014,06,460140607,46014,Capital
37536,46,014,07,460140714,46014,Capital
37537,46,014,06,460140609,46014,Capital
37538,46,014,11,460141108,46014,Capital
37539,46,014,10,460141011,46014,Capital
37540,46,014,10,460141012,46014,Capital
37541,46,014,10,460141010,46014,Capital
37542,46,014,11,460141110,46014,Capital
37543,46,014,07,460140717,46014,Capital
37544,46,014,11,460141111,46014,Capital
37545,46,014,06,460140610,46014,Capital
37546,46,014,11,460141109,46014,Capital
37547,46,014,10,460141017,46014,Capital
37548,46,014,06,460140611,46014,Capital
37549,46,014,11,460141113,46014,Capital
37550,46,014,10,460141013,46014,Capital
37551,46,014,10,460141014,46014,Capital
37552,46,014,08,460140802,46014,Capital
37553,46,014,11,460141112,46014,Capital
37554,46,014,08,460140803,46014,Capital
37555,46,014,08,460140804,46014,Capital
37556,46,014,11,460141115,46014,Capital
37557,46,014,08,460140807,46014,Capital
37558,46,014,08,460140805,46014,Capital
37559,46,014,10,460141016,46014,Capital
37560,46,014,11,460141114,46014,Capital
37561,46,014,10,460141015,46014,Capital
37562,46,014,08,460140806,46014,Capital
37563,46,014,08,460140808,46014,Capital
37564,46,014,08,460140813,46014,Capital
37565,46,014,10,460141018,46014,Capital
37566,46,014,08,460140809,46014,Capital
37567,46,014,08,460140810,46014,Capital
37568,46,014,08,460140812,46014,Capital
37569,46,014,09,460140913,46014,Capital
37570,46,014,09,460140902,46014,Capital
37571,46,014,09,460140912,46014,Capital
37572,46,014,09,460140901,46014,Capital
37573,46,014,08,460140814,46014,Capital
37574,46,014,08,460140811,46014,Capital
37575,46,014,09,460140903,46014,Capital
37576,46,014,09,460140906,46014,Capital
37577,46,014,09,460140905,46014,Capital
37578,46,014,09,460140904,46014,Capital
37579,46,014,09,460140907,46014,Capital
37580,46,014,09,460140909,46014,Capital
37581,46,014,09,460140911,46014,Capital
37582,46,014,09,460140917,46014,Capital
37583,46,014,09,460140914,46014,Capital
37584,46,014,09,460140908,46014,Capital
37585,46,014,09,460140916,46014,Capital
37586,46,014,01,460140104,46014,Capital
37587,46,014,09,460140915,46014,Capital
37588,46,014,09,460140918,46014,Capital
37589,46,014,09,460140919,46014,Capital
37590,46,014,09,460140920,46014,Capital
37591,46,014,09,460140922,46014,Capital
37592,46,014,09,460140921,46014,Capital
37593,46,014,09,460140910,46014,Capital
37594,46,042,04,460420401,46042,Chilecito
37595,46,042,04,460420402,46042,Chilecito
37596,46,028,02,460280202,46028,Coronel Felipe Varela
37597,46,028,02,460280204,46028,Coronel Felipe Varela
37598,46,028,01,460280105,46028,Coronel Felipe Varela
37599,46,105,01,461050103,46105,Independencia
37600,46,105,01,461050104,46105,Independencia
37601,46,056,01,460560104,46056,General  Angel V. Peñaloza
37602,46,035,02,460350203,46035,Chamical
37603,46,035,02,460350202,46035,Chamical
37604,46,035,02,460350201,46035,Chamical
37605,46,105,01,461050101,46105,Independencia
37606,46,105,01,461050102,46105,Independencia
37607,46,056,01,460560103,46056,General  Angel V. Peñaloza
37608,46,056,01,460560102,46056,General  Angel V. Peñaloza
37609,46,035,01,460350104,46035,Chamical
37610,46,035,01,460350106,46035,Chamical
37611,46,035,01,460350101,46035,Chamical
37612,46,035,01,460350105,46035,Chamical
37613,46,035,01,460350102,46035,Chamical
37614,46,035,01,460350108,46035,Chamical
37615,46,035,01,460350107,46035,Chamical
37616,46,035,01,460350103,46035,Chamical
37617,46,035,01,460350109,46035,Chamical
37618,46,063,02,460630202,46063,General Belgrano
37619,46,063,01,460630106,46063,General Belgrano
37620,46,056,01,460560101,46056,General  Angel V. Peñaloza
37621,46,063,02,460630203,46063,General Belgrano
37622,46,063,02,460630201,46063,General Belgrano
37623,46,070,02,460700202,46070,General Juan F. Quiroga
37624,46,063,01,460630103,46063,General Belgrano
37625,46,063,01,460630101,46063,General Belgrano
37626,46,063,01,460630102,46063,General Belgrano
37627,46,063,01,460630104,46063,General Belgrano
37628,46,063,01,460630105,46063,General Belgrano
37629,46,070,01,460700102,46070,General Juan F. Quiroga
37630,46,084,01,460840103,46084,General Ocampo
37631,46,084,02,460840204,46084,General Ocampo
37632,46,070,01,460700101,46070,General Juan F. Quiroga
37633,46,084,02,460840203,46084,General Ocampo
37634,46,084,01,460840102,46084,General Ocampo
37635,46,070,01,460700103,46070,General Juan F. Quiroga
37636,46,070,02,460700203,46070,General Juan F. Quiroga
37637,46,070,02,460700201,46070,General Juan F. Quiroga
37638,46,084,01,460840101,46084,General Ocampo
37639,46,084,01,460840104,46084,General Ocampo
37640,46,084,02,460840206,46084,General Ocampo
37641,46,084,02,460840201,46084,General Ocampo
37642,46,084,02,460840202,46084,General Ocampo
37643,46,084,02,460840205,46084,General Ocampo
37644,46,112,02,461120202,46112,Rosario Vera Peñaloza
37645,46,112,02,461120203,46112,Rosario Vera Peñaloza
37646,46,091,01,460910101,46091,General San Martín
37647,46,112,02,461120201,46112,Rosario Vera Peñaloza
37648,46,091,01,460910102,46091,General San Martín
37649,46,112,01,461120104,46112,Rosario Vera Peñaloza
37650,46,112,01,461120101,46112,Rosario Vera Peñaloza
37651,46,112,01,461120105,46112,Rosario Vera Peñaloza
37652,46,112,01,461120106,46112,Rosario Vera Peñaloza
37653,46,112,01,461120109,46112,Rosario Vera Peñaloza
37654,46,112,01,461120103,46112,Rosario Vera Peñaloza
37655,46,112,01,461120107,46112,Rosario Vera Peñaloza
37656,46,112,01,461120102,46112,Rosario Vera Peñaloza
37657,46,112,01,461120108,46112,Rosario Vera Peñaloza
37658,46,112,03,461120301,46112,Rosario Vera Peñaloza
37659,46,112,03,461120302,46112,Rosario Vera Peñaloza
37660,46,091,02,460910202,46091,General San Martín
37661,46,091,02,460910204,46091,General San Martín
37662,46,091,02,460910201,46091,General San Martín
37663,46,091,02,460910203,46091,General San Martín
37664,50,049,01,500490101,50049,Las Heras
37665,50,056,01,500560101,50056,Lavalle
37666,50,056,02,500560201,50056,Lavalle
37667,50,049,02,500490201,50049,Las Heras
37668,50,049,05,500490501,50049,Las Heras
37669,50,049,06,500490601,50049,Las Heras
37670,50,056,07,500560701,50056,Lavalle
37671,50,056,03,500560301,50056,Lavalle
37672,50,049,05,500490502,50049,Las Heras
37673,50,049,05,500490503,50049,Las Heras
37674,50,049,06,500490602,50049,Las Heras
37675,50,049,06,500490603,50049,Las Heras
37676,50,056,06,500560601,50056,Lavalle
37677,50,049,05,500490504,50049,Las Heras
37678,50,056,06,500560602,50056,Lavalle
37679,50,049,05,500490505,50049,Las Heras
37680,50,056,06,500560612,50056,Lavalle
37681,50,049,11,500491101,50049,Las Heras
37682,50,056,06,500560615,50056,Lavalle
37683,50,056,06,500560608,50056,Lavalle
37684,50,063,07,500630701,50063,Cuyo
37685,50,056,04,500560401,50056,Lavalle
37686,50,056,04,500560406,50056,Lavalle
37687,50,056,04,500560402,50056,Lavalle
37688,50,049,11,500491102,50049,Las Heras
37689,50,056,06,500560609,50056,Lavalle
37690,50,049,03,500490313,50049,Las Heras
37691,50,056,04,500560404,50056,Lavalle
37692,50,056,06,500560610,50056,Lavalle
37693,50,056,06,500560614,50056,Lavalle
37694,50,056,06,500560603,50056,Lavalle
37695,50,049,02,500490202,50049,Las Heras
37696,50,056,06,500560607,50056,Lavalle
37697,50,056,06,500560611,50056,Lavalle
37698,50,056,05,500560501,50056,Lavalle
37699,50,056,06,500560616,50056,Lavalle
37700,50,098,01,500980101,50098,San Martín
37701,50,056,06,500560604,50056,Lavalle
37702,50,098,02,500980206,50098,San Martín
37703,50,056,06,500560605,50056,Lavalle
37704,50,056,06,500560613,50056,Lavalle
37705,50,056,06,500560606,50056,Lavalle
37706,50,056,04,500560409,50056,Lavalle
37707,50,056,04,500560403,50056,Lavalle
37708,50,056,05,500560507,50056,Lavalle
37709,50,056,04,500560408,50056,Lavalle
37710,50,098,01,500980106,50098,San Martín
37711,50,056,04,500560407,50056,Lavalle
37712,50,056,04,500560405,50056,Lavalle
37713,50,049,03,500490302,50049,Las Heras
37714,50,056,05,500560503,50056,Lavalle
37715,50,056,05,500560504,50056,Lavalle
37716,50,056,05,500560505,50056,Lavalle
37717,50,049,11,500491104,50049,Las Heras
37718,50,098,02,500980201,50098,San Martín
37719,50,098,01,500980102,50098,San Martín
37720,50,098,01,500980107,50098,San Martín
37721,50,063,06,500630602,50063,Cuyo
37722,50,056,05,500560502,50056,Lavalle
37723,50,049,03,500490301,50049,Las Heras
37724,50,049,03,500490320,50049,Las Heras
37725,50,056,05,500560506,50056,Lavalle
37726,50,049,02,500490203,50049,Las Heras
37727,50,049,11,500491103,50049,Las Heras
37728,50,049,02,500490204,50049,Las Heras
37729,50,049,03,500490316,50049,Las Heras
37730,50,098,01,500980103,50098,San Martín
37731,50,049,02,500490206,50049,Las Heras
37732,50,049,03,500490314,50049,Las Heras
37733,50,049,02,500490205,50049,Las Heras
37734,50,049,02,500490207,50049,Las Heras
37735,50,049,03,500490307,50049,Las Heras
37736,50,028,05,500280503,50028,Guaymallén
37737,50,049,02,500490208,50049,Las Heras
37738,50,049,02,500490219,50049,Las Heras
37739,50,049,03,500490321,50049,Las Heras
37740,50,049,02,500490213,50049,Las Heras
37741,50,063,07,500630702,50063,Cuyo
37742,50,049,02,500490212,50049,Las Heras
37743,50,112,04,501120401,50112,Santa Rosa
37744,50,049,02,500490220,50049,Las Heras
37745,50,049,02,500490209,50049,Las Heras
37746,50,049,02,500490217,50049,Las Heras
37747,50,049,02,500490211,50049,Las Heras
37748,50,049,02,500490210,50049,Las Heras
37749,50,049,02,500490218,50049,Las Heras
37750,50,028,05,500280501,50028,Guaymallén
37751,50,049,13,500491303,50049,Las Heras
37752,50,049,02,500490221,50049,Las Heras
37753,50,049,02,500490216,50049,Las Heras
37754,50,049,02,500490215,50049,Las Heras
37755,50,049,02,500490214,50049,Las Heras
37756,50,098,01,500980104,50098,San Martín
37757,50,049,03,500490303,50049,Las Heras
37758,50,049,03,500490317,50049,Las Heras
37759,50,049,07,500490705,50049,Las Heras
37760,50,049,13,500491302,50049,Las Heras
37761,50,049,07,500490704,50049,Las Heras
37762,50,049,08,500490805,50049,Las Heras
37763,50,049,07,500490703,50049,Las Heras
37764,50,049,08,500490804,50049,Las Heras
37765,50,049,08,500490818,50049,Las Heras
37766,50,049,07,500490702,50049,Las Heras
37767,50,049,12,500491201,50049,Las Heras
37768,50,049,07,500490701,50049,Las Heras
37769,50,049,14,500491401,50049,Las Heras
37770,50,070,01,500700101,50070,Maipú
37771,50,070,02,500700215,50070,Maipú
37772,50,049,13,500491301,50049,Las Heras
37773,50,028,05,500280518,50028,Guaymallén
37774,50,028,15,500281502,50028,Guaymallén
37775,50,049,03,500490315,50049,Las Heras
37776,50,049,08,500490819,50049,Las Heras
37777,50,049,13,500491304,50049,Las Heras
37778,50,070,02,500700201,50070,Maipú
37779,50,049,08,500490816,50049,Las Heras
37780,50,049,07,500490708,50049,Las Heras
37781,50,049,08,500490806,50049,Las Heras
37782,50,049,14,500491402,50049,Las Heras
37783,50,049,07,500490706,50049,Las Heras
37784,50,049,08,500490807,50049,Las Heras
37785,50,049,07,500490707,50049,Las Heras
37786,50,049,13,500491305,50049,Las Heras
37787,50,049,08,500490815,50049,Las Heras
37788,50,049,08,500490801,50049,Las Heras
37789,50,049,03,500490304,50049,Las Heras
37790,50,049,13,500491306,50049,Las Heras
37791,50,049,08,500490808,50049,Las Heras
37792,50,049,13,500491309,50049,Las Heras
37793,50,049,13,500491308,50049,Las Heras
37794,50,049,14,500491404,50049,Las Heras
37795,50,049,14,500491403,50049,Las Heras
37796,50,049,13,500491307,50049,Las Heras
37797,50,028,05,500280502,50028,Guaymallén
37798,50,028,05,500280508,50028,Guaymallén
37799,50,049,03,500490305,50049,Las Heras
37800,50,049,07,500490711,50049,Las Heras
37801,50,049,07,500490710,50049,Las Heras
37802,50,049,07,500490709,50049,Las Heras
37803,50,049,08,500490802,50049,Las Heras
37804,50,049,03,500490306,50049,Las Heras
37805,50,049,12,500491203,50049,Las Heras
37806,50,049,07,500490713,50049,Las Heras
37807,50,049,12,500491202,50049,Las Heras
37808,50,049,07,500490712,50049,Las Heras
37809,50,049,14,500491406,50049,Las Heras
37810,50,049,13,500491314,50049,Las Heras
37811,50,049,13,500491313,50049,Las Heras
37812,50,049,08,500490809,50049,Las Heras
37813,50,049,13,500491312,50049,Las Heras
37814,50,049,13,500491311,50049,Las Heras
37815,50,049,13,500491310,50049,Las Heras
37816,50,049,08,500490810,50049,Las Heras
37817,50,049,03,500490309,50049,Las Heras
37818,50,063,06,500630601,50063,Cuyo
37819,50,049,14,500491405,50049,Las Heras
37820,50,049,03,500490308,50049,Las Heras
37821,50,049,14,500491414,50049,Las Heras
37822,50,049,07,500490714,50049,Las Heras
37823,50,049,14,500491407,50049,Las Heras
37824,50,070,02,500700202,50070,Maipú
37825,50,049,08,500490811,50049,Las Heras
37826,50,049,03,500490318,50049,Las Heras
37827,50,049,08,500490803,50049,Las Heras
37828,50,049,07,500490715,50049,Las Heras
37829,50,049,14,500491409,50049,Las Heras
37830,50,049,04,500490401,50049,Las Heras
37831,50,049,14,500491408,50049,Las Heras
37832,50,028,15,500281501,50028,Guaymallén
37833,50,049,10,500491001,50049,Las Heras
37834,50,049,10,500491002,50049,Las Heras
37835,50,049,12,500491204,50049,Las Heras
37836,50,049,12,500491205,50049,Las Heras
37837,50,049,08,500490812,50049,Las Heras
37838,50,028,05,500280509,50028,Guaymallén
37839,50,049,04,500490403,50049,Las Heras
37840,50,049,14,500491410,50049,Las Heras
37841,50,049,04,500490405,50049,Las Heras
37842,50,049,04,500490404,50049,Las Heras
37843,50,049,09,500490901,50049,Las Heras
37844,50,049,09,500490902,50049,Las Heras
37845,50,049,03,500490319,50049,Las Heras
37846,50,049,14,500491411,50049,Las Heras
37847,50,049,14,500491412,50049,Las Heras
37848,50,049,04,500490402,50049,Las Heras
37849,50,049,10,500491003,50049,Las Heras
37850,50,028,05,500280507,50028,Guaymallén
37851,50,049,04,500490406,50049,Las Heras
37852,50,049,09,500490916,50049,Las Heras
37853,50,028,05,500280504,50028,Guaymallén
37854,50,049,14,500491413,50049,Las Heras
37855,50,049,09,500490905,50049,Las Heras
37856,50,049,08,500490817,50049,Las Heras
37857,50,049,04,500490408,50049,Las Heras
37858,50,049,12,500491206,50049,Las Heras
37859,50,028,15,500281503,50028,Guaymallén
37860,50,049,04,500490407,50049,Las Heras
37861,50,049,09,500490904,50049,Las Heras
37862,50,049,09,500490903,50049,Las Heras
37863,50,049,12,500491208,50049,Las Heras
37864,50,049,12,500491207,50049,Las Heras
37865,50,049,11,500491112,50049,Las Heras
37866,50,049,11,500491106,50049,Las Heras
37867,50,049,11,500491111,50049,Las Heras
37868,50,049,04,500490409,50049,Las Heras
37869,50,049,10,500491008,50049,Las Heras
37870,50,049,10,500491006,50049,Las Heras
37871,50,049,10,500491005,50049,Las Heras
37872,50,049,10,500491004,50049,Las Heras
37873,50,049,08,500490813,50049,Las Heras
37874,50,049,04,500490411,50049,Las Heras
37875,50,049,08,500490820,50049,Las Heras
37876,50,049,11,500491110,50049,Las Heras
37877,50,049,04,500490410,50049,Las Heras
37878,50,049,04,500490414,50049,Las Heras
37879,50,028,05,500280505,50028,Guaymallén
37880,50,049,11,500491109,50049,Las Heras
37881,50,049,09,500490906,50049,Las Heras
37882,50,049,10,500491007,50049,Las Heras
37883,50,049,12,500491209,50049,Las Heras
37884,50,049,08,500490814,50049,Las Heras
37885,50,049,11,500491115,50049,Las Heras
37886,50,049,12,500491212,50049,Las Heras
37887,50,028,04,500280404,50028,Guaymallén
37888,50,049,12,500491211,50049,Las Heras
37889,50,049,12,500491210,50049,Las Heras
37890,50,049,09,500490907,50049,Las Heras
37891,50,049,09,500490910,50049,Las Heras
37892,50,049,10,500491009,50049,Las Heras
37893,50,049,12,500491215,50049,Las Heras
37894,50,028,04,500280401,50028,Guaymallén
37895,50,049,12,500491213,50049,Las Heras
37896,50,049,09,500490909,50049,Las Heras
